,id,total_pop,total_pop_one_race,pop_white,pop_african_american,pop_native,pop_asian,pop_islander,pop_other,total_pop_two_races,County_x,State_x,State_y,County_y,2016_total_votes,Obama,Romney,2012_total_votes,2010_land_area,Density,central_outlying,Target,state,county,poverty_total,poverty_under_18,median_household_income
2944,0500000US51191,53935.0,52093.0,50639.0,662.0,106.0,337.0,1.0,348.0,1842.0,Washington County, Virginia,Virginia,Washington County,25715.0,7076.0,18141.0,25582.0,561,97.0,Outlying,Trump,Virginia,Washington County,7500.0,2037.0,39690.0
2945,0500000US51820,22196.0,20503.0,16562.0,2672.0,43.0,260.0,26.0,940.0,1693.0,Waynesboro city, Virginia,Virginia,Waynesboro city,9114.0,3836.0,4789.0,8772.0,15,1429.0,Central,Trump,Virginia,Waynesboro city,3639.0,1311.0,40256.0
2946,0500000US51193,18477.0,17265.0,11941.0,4491.0,78.0,148.0,11.0,596.0,1212.0,Westmoreland County, Virginia,Virginia,Westmoreland County,8291.0,4155.0,4116.0,8689.0,229,77.0,Rural,Trump,Virginia,Westmoreland County,2555.0,897.0,45291.0
2947,0500000US51830,15425.0,14433.0,7572.0,5699.0,41.0,500.0,25.0,596.0,992.0,Williamsburg city, Virginia,Virginia,Williamsburg city,7534.0,4901.0,2678.0,7722.0,9,1669.0,Outlying,Clinton,Virginia,Williamsburg city,1850.0,319.0,46285.0
2948,0500000US51840,28120.0,25719.0,18336.0,2865.0,255.0,711.0,16.0,3536.0,2401.0,Winchester city, Virginia,Virginia,Winchester city,10574.0,5089.0,4943.0,10254.0,9,2956.0,Central,Clinton,Virginia,Winchester city,4873.0,1403.0,41008.0
2949,0500000US51195,36130.0,34991.0,32789.0,1802.0,55.0,153.0,11.0,181.0,1139.0,Wise County, Virginia,Virginia,Wise County,14991.0,3751.0,11041.0,14937.0,403,99.0,Central,Trump,Virginia,Wise County,8524.0,2327.0,36789.0
2950,0500000US51197,28290.0,27212.0,26165.0,707.0,61.0,118.0,2.0,159.0,1078.0,Wythe County, Virginia,Virginia,Wythe County,13250.0,3782.0,8324.0,12336.0,462,63.0,Rural,Trump,Virginia,Wythe County,4578.0,1364.0,37624.0
2951,0500000US51199,70045.0,63358.0,48251.0,8930.0,258.0,4297.0,140.0,1482.0,6687.0,York County, Virginia,Virginia,York County,34062.0,13165.0,20182.0,33848.0,105,647.0,Central,Trump,Virginia,York County,3407.0,1158.0,77070.0
2952,0500000US53001,20613.0,17078.0,9164.0,41.0,439.0,135.0,13.0,7286.0,3535.0,Adams County, Washington,Washington,Adams County,4081.0,1516.0,3111.0,4707.0,1925,10.0,Central,Trump,Washington,Adams County,3804.0,1970.0,41099.0
2953,0500000US53003,22285.0,20813.0,19858.0,116.0,299.0,206.0,34.0,300.0,1472.0,Asotin County, Washington,Washington,Asotin County,9684.0,3993.0,5647.0,9883.0,636,35.0,Central,Trump,Washington,Asotin County,3384.0,1176.0,39340.0
2954,0500000US53005,206873.0,182727.0,146087.0,2893.0,2052.0,6397.0,607.0,24691.0,24146.0,Benton County, Washington,Washington,Benton County,76907.0,27846.0,49105.0,78874.0,1700,112.0,Central,Trump,Washington,Benton County,22384.0,8693.0,59409.0
2955,0500000US53007,79074.0,70583.0,55289.0,296.0,817.0,809.0,124.0,13248.0,8491.0,Chelan County, Washington,Washington,Chelan County,27415.0,12519.0,17741.0,30952.0,2921,26.0,Central,Trump,Washington,Chelan County,10181.0,3875.0,45561.0
2956,0500000US53009,77155.0,70469.0,62450.0,615.0,4346.0,1263.0,119.0,1676.0,6686.0,Clallam County, Washington,Washington,Clallam County,32985.0,17231.0,17087.0,35242.0,1738,42.0,Central,Trump,Washington,Clallam County,10828.0,2936.0,42111.0
2957,0500000US53011,503311.0,451040.0,379827.0,11396.0,4835.0,24274.0,5306.0,25402.0,52271.0,Clark County, Washington,Washington,Clark County,195784.0,88822.0,88629.0,181567.0,629,731.0,Central,Clinton,Washington,Clark County,53717.0,19511.0,55144.0
2958,0500000US53013,3952.0,3645.0,3442.0,11.0,50.0,23.0,1.0,118.0,307.0,Columbia County, Washington,Washington,Columbia County,2171.0,634.0,1545.0,2222.0,869,5.0,Outlying,Trump,Washington,Columbia County,591.0,172.0,41244.0
2959,0500000US53015,110730.0,100536.0,90812.0,820.0,1720.0,1772.0,668.0,4744.0,10194.0,Cowlitz County, Washington,Washington,Cowlitz County,45485.0,20897.0,19107.0,40976.0,1140,91.0,Central,Trump,Washington,Cowlitz County,20793.0,6895.0,43031.0
2960,0500000US53017,42938.0,36824.0,27842.0,150.0,673.0,412.0,62.0,7685.0,6114.0,Douglas County, Washington,Washington,Douglas County,11467.0,5047.0,9287.0,14678.0,1819,22.0,Central,Trump,Washington,Douglas County,5459.0,2234.0,48113.0
2961,0500000US53019,7178.0,6602.0,5118.0,28.0,1309.0,46.0,11.0,90.0,576.0,Ferry County, Washington,Washington,Ferry County,3560.0,1276.0,1966.0,3391.0,2203,3.0,Rural,Trump,Washington,Ferry County,1567.0,409.0,35721.0
2962,0500000US53021,96749.0,80625.0,45837.0,1790.0,1403.0,1904.0,232.0,29459.0,16124.0,Franklin County, Washington,Washington,Franklin County,20584.0,6876.0,11657.0,18940.0,1242,71.0,Central,Trump,Washington,Franklin County,14532.0,6666.0,49873.0
2963,0500000US53023,2286.0,2164.0,2098.0,9.0,18.0,11.0,0.0,28.0,122.0,Garfield County, Washington,Washington,Garfield County,1232.0,335.0,912.0,1275.0,711,3.0,Rural,Trump,Washington,Garfield County,310.0,90.0,41482.0
2964,0500000US53025,99123.0,85914.0,57433.0,782.0,1660.0,1202.0,104.0,24733.0,13209.0,Grant County, Washington,Washington,Grant County,28260.0,8746.0,17570.0,27041.0,2680,35.0,Central,Trump,Washington,Grant County,19175.0,8125.0,42514.0
2965,0500000US53027,75636.0,68806.0,59052.0,1026.0,3876.0,1050.0,134.0,3668.0,6830.0,Grays Harbor County, Washington,Washington,Grays Harbor County,26736.0,15692.0,11743.0,28224.0,1902,37.0,Central,Trump,Washington,Grays Harbor County,12544.0,4384.0,40281.0
2966,0500000US53029,86857.0,77849.0,67928.0,2399.0,717.0,4019.0,440.0,2346.0,9008.0,Island County, Washington,Washington,Island County,42425.0,21080.0,19251.0,41319.0,208,387.0,Central,Clinton,Washington,Island County,7482.0,2332.0,54714.0
2967,0500000US53031,32977.0,30425.0,28588.0,207.0,565.0,497.0,50.0,518.0,2552.0,Jefferson County, Washington,Washington,Jefferson County,20100.0,11985.0,6113.0,18717.0,1804,17.0,Rural,Clinton,Washington,Jefferson County,3522.0,958.0,45600.0
2968,0500000US53033,2269675.0,2033922.0,1273054.0,151468.0,19073.0,452475.0,20022.0,117830.0,235753.0,King County, Washington,Washington,King County,910823.0,599796.0,252090.0,871654.0,2116,1001.0,Central,Clinton,Washington,King County,232704.0,62481.0,66147.0
2969,0500000US53035,275611.0,243977.0,206398.0,7835.0,4306.0,14412.0,2969.0,8057.0,31634.0,Kitsap County, Washington,Washington,Kitsap County,118625.0,59701.0,47468.0,109919.0,395,659.0,Central,Clinton,Washington,Kitsap County,27463.0,8275.0,57107.0
2970,0500000US53037,44337.0,40635.0,36479.0,402.0,539.0,931.0,93.0,2191.0,3702.0,Kittitas County, Washington,Washington,Kittitas County,18334.0,6462.0,8372.0,15152.0,2297,19.0,Central,Trump,Washington,Kittitas County,8049.0,1384.0,40376.0
2971,0500000US53039,22735.0,20643.0,18271.0,64.0,550.0,145.0,42.0,1571.0,2092.0,Klickitat County, Washington,Washington,Klickitat County,9859.0,4373.0,5138.0,9861.0,1871,11.0,Rural,Trump,Washington,Klickitat County,3514.0,1268.0,42510.0
2972,0500000US53041,82149.0,74784.0,67825.0,564.0,1190.0,824.0,158.0,4223.0,7365.0,Lewis County, Washington,Washington,Lewis County,24995.0,9772.0,15954.0,26348.0,2403,32.0,Central,Trump,Washington,Lewis County,12296.0,3755.0,40109.0
2973,0500000US53043,10876.0,10166.0,9704.0,21.0,225.0,73.0,14.0,129.0,710.0,Lincoln County, Washington,Washington,Lincoln County,5692.0,1649.0,4024.0,5804.0,2310,4.0,Rural,Trump,Washington,Lincoln County,1227.0,428.0,48746.0
2974,0500000US53045,65726.0,59184.0,51023.0,713.0,2632.0,783.0,224.0,3809.0,6542.0,Mason County, Washington,Washington,Mason County,27767.0,14568.0,12637.0,27897.0,959,64.0,Central,Trump,Washington,Mason County,9280.0,2662.0,46062.0
2975,0500000US53047,42104.0,37969.0,27606.0,168.0,4881.0,284.0,41.0,4989.0,4135.0,Okanogan County, Washington,Washington,Okanogan County,10893.0,5259.0,7151.0,12781.0,5268,8.0,Rural,Trump,Washington,Okanogan County,8943.0,3021.0,35682.0
2976,0500000US53049,23365.0,21406.0,19104.0,101.0,554.0,463.0,47.0,1137.0,1959.0,Pacific County, Washington,Washington,Pacific County,10667.0,5684.0,4484.0,10477.0,933,22.0,Rural,Trump,Washington,Pacific County,3696.0,959.0,37832.0
2977,0500000US53051,13401.0,12536.0,11811.0,57.0,396.0,78.0,11.0,183.0,865.0,Pend Oreille County, Washington,Washington,Pend Oreille County,6788.0,2501.0,3942.0,6649.0,1400,9.0,Outlying,Trump,Washington,Pend Oreille County,2427.0,798.0,39035.0
2978,0500000US53053,921130.0,805004.0,595446.0,66006.0,12777.0,63460.0,18844.0,48471.0,116126.0,Pierce County, Washington,Washington,Pierce County,322592.0,180478.0,144026.0,332134.0,1670,506.0,Central,Clinton,Washington,Pierce County,95688.0,33157.0,56446.0
2979,0500000US53055,17788.0,16316.0,15276.0,54.0,115.0,229.0,27.0,615.0,1472.0,San Juan County, Washington,Washington,San Juan County,10589.0,6943.0,3061.0,10345.0,174,93.0,Rural,Clinton,Washington,San Juan County,1845.0,496.0,50836.0
2980,0500000US53057,129523.0,115794.0,96540.0,888.0,2878.0,2832.0,418.0,12238.0,13729.0,Skagit County, Washington,Washington,Skagit County,54831.0,21875.0,19418.0,42273.0,1731,70.0,Central,Clinton,Washington,Skagit County,15012.0,5562.0,54600.0
2981,0500000US53059,12036.0,11013.0,10308.0,74.0,187.0,121.0,34.0,289.0,1023.0,Skamania County, Washington,Washington,Skamania County,5587.0,2554.0,2624.0,5326.0,1656,7.0,Outlying,Trump,Washington,Skamania County,1530.0,475.0,47804.0
2982,0500000US53061,827957.0,738461.0,546855.0,29293.0,10805.0,101464.0,5016.0,45028.0,89496.0,Snohomish County, Washington,Washington,Snohomish County,309496.0,169927.0,121642.0,298759.0,2087,370.0,Central,Clinton,Washington,Snohomish County,70226.0,22142.0,63391.0
2983,0500000US53063,539339.0,490979.0,442952.0,10979.0,8092.0,12654.0,4303.0,11999.0,48360.0,Spokane County, Washington,Washington,Spokane County,208081.0,91977.0,104797.0,202088.0,1764,278.0,Central,Trump,Washington,Spokane County,67272.0,18978.0,46881.0
2984,0500000US53065,46445.0,43131.0,39313.0,149.0,2680.0,290.0,89.0,610.0,3314.0,Stevens County, Washington,Washington,Stevens County,16438.0,6014.0,10794.0,17281.0,2478,18.0,Outlying,Trump,Washington,Stevens County,7509.0,2751.0,41147.0
2985,0500000US53067,294793.0,260633.0,215798.0,9403.0,4458.0,17268.0,3347.0,10359.0,34160.0,Thurston County, Washington,Washington,Thurston County,122301.0,64879.0,43703.0,111652.0,722,373.0,Central,Clinton,Washington,Thurston County,26767.0,8130.0,60672.0
2986,0500000US53069,4422.0,4067.0,3884.0,22.0,61.0,44.0,3.0,53.0,355.0,Wahkiakum County, Washington,Washington,Wahkiakum County,2333.0,1091.0,1115.0,2285.0,263,15.0,Rural,Trump,Washington,Wahkiakum County,541.0,182.0,44740.0
2987,0500000US53071,62584.0,55390.0,45471.0,1056.0,696.0,943.0,137.0,7087.0,7194.0,Walla Walla County, Washington,Washington,Walla Walla County,19718.0,5713.0,9098.0,15155.0,1270,48.0,Central,Trump,Washington,Walla Walla County,8564.0,2894.0,43119.0
2988,0500000US53073,226847.0,205114.0,175946.0,2347.0,6277.0,10127.0,725.0,9692.0,21733.0,Whatcom County, Washington,Washington,Whatcom County,108223.0,49743.0,38764.0,91158.0,2107,101.0,Central,Clinton,Washington,Whatcom County,28328.0,6796.0,49999.0
2989,0500000US53075,47973.0,43437.0,36586.0,1203.0,338.0,3646.0,155.0,1509.0,4536.0,Whitman County, Washington,Washington,Whitman County,12128.0,6910.0,7460.0,14851.0,2159,22.0,Central,Clinton,Washington,Whitman County,9481.0,1051.0,39251.0
2990,0500000US53077,256728.0,217961.0,124445.0,2119.0,12979.0,3030.0,309.0,75079.0,38767.0,Yakima County, Washington,Washington,Yakima County,72306.0,25945.0,35381.0,62449.0,4295,58.0,Central,Trump,Washington,Yakima County,57612.0,25922.0,40503.0
2991,0500000US54001,15465.0,14842.0,14460.0,271.0,37.0,32.0,0.0,42.0,623.0,Barbour County, West Virginia,West Virginia,Barbour County,6024.0,1761.0,3804.0,5733.0,341,49.0,Rural,Trump,West Virginia,Barbour County,2824.0,1042.0,31634.0
2992,0500000US54003,122076.0,112356.0,98281.0,9364.0,407.0,1496.0,52.0,2756.0,9720.0,Berkeley County, West Virginia,West Virginia,Berkeley County,42770.0,14122.0,21956.0,36804.0,321,348.0,Central,Trump,West Virginia,Berkeley County,13140.0,4644.0,50923.0
2993,0500000US54005,21809.0,21033.0,20780.0,135.0,46.0,36.0,2.0,34.0,776.0,Boone County, West Virginia,West Virginia,Boone County,8654.0,2777.0,5414.0,8434.0,502,47.0,Outlying,Trump,West Virginia,Boone County,4601.0,1419.0,38126.0
2994,0500000US54007,12447.0,12104.0,11976.0,50.0,19.0,23.0,11.0,25.0,343.0,Braxton County, West Virginia,West Virginia,Braxton County,5063.0,1985.0,2692.0,4756.0,511,28.0,Rural,Trump,West Virginia,Braxton County,3333.0,994.0,32606.0
2995,0500000US54009,22559.0,21485.0,20915.0,368.0,39.0,55.0,0.0,108.0,1074.0,Brooke County, West Virginia,West Virginia,Brooke County,9540.0,3984.0,5014.0,9224.0,89,262.0,Central,Trump,West Virginia,Brooke County,3402.0,980.0,38197.0
2996,0500000US54011,94350.0,89708.0,82665.0,4811.0,209.0,1345.0,20.0,658.0,4642.0,Cabell County, West Virginia,West Virginia,Cabell County,32701.0,13380.0,17779.0,31744.0,281,345.0,Central,Trump,West Virginia,Cabell County,21577.0,6456.0,36274.0
2997,0500000US54013,6229.0,6045.0,6003.0,13.0,12.0,13.0,2.0,2.0,184.0,Calhoun County, West Virginia,West Virginia,Calhoun County,2604.0,801.0,1288.0,2157.0,279,27.0,Rural,Trump,West Virginia,Calhoun County,1835.0,537.0,29084.0
2998,0500000US54015,8051.0,7730.0,7671.0,13.0,29.0,16.0,0.0,1.0,321.0,Clay County, West Virginia,West Virginia,Clay County,2958.0,922.0,1957.0,2989.0,342,26.0,Outlying,Trump,West Virginia,Clay County,2404.0,810.0,31232.0
2999,0500000US54017,7808.0,7546.0,7304.0,174.0,18.0,15.0,0.0,35.0,262.0,Doddridge County, West Virginia,West Virginia,Doddridge County,2826.0,571.0,2108.0,2743.0,320,26.0,Outlying,Trump,West Virginia,Doddridge County,1536.0,461.0,34444.0
3000,0500000US54019,40488.0,38580.0,36483.0,1680.0,104.0,105.0,2.0,206.0,1908.0,Fayette County, West Virginia,West Virginia,Fayette County,15187.0,5368.0,8304.0,13971.0,662,68.0,Central,Trump,West Virginia,Fayette County,9985.0,2975.0,30856.0
3001,0500000US54021,7408.0,7211.0,6220.0,937.0,11.0,31.0,3.0,9.0,197.0,Gilmer County, West Virginia,West Virginia,Gilmer County,2528.0,830.0,1580.0,2482.0,339,25.0,Rural,Trump,West Virginia,Gilmer County,1874.0,372.0,31558.0
3002,0500000US54023,10976.0,10673.0,10489.0,85.0,21.0,24.0,0.0,54.0,303.0,Grant County, West Virginia,West Virginia,Grant County,4945.0,713.0,3775.0,4572.0,477,25.0,Rural,Trump,West Virginia,Grant County,2073.0,651.0,36487.0
3003,0500000US54025,32977.0,31661.0,30360.0,792.0,70.0,198.0,6.0,235.0,1316.0,Greenbrier County, West Virginia,West Virginia,Greenbrier County,13984.0,4681.0,7873.0,12872.0,1020,35.0,Rural,Trump,West Virginia,Greenbrier County,7225.0,2013.0,35456.0
3004,0500000US54027,23093.0,22216.0,21775.0,188.0,35.0,61.0,4.0,153.0,877.0,Hampshire County, West Virginia,West Virginia,Hampshire County,8557.0,2294.0,5514.0,7972.0,640,36.0,Outlying,Trump,West Virginia,Hampshire County,4302.0,1310.0,33991.0
3005,0500000US54029,29095.0,27645.0,26661.0,703.0,36.0,110.0,9.0,126.0,1450.0,Hancock County, West Virginia,West Virginia,Hancock County,12642.0,4571.0,7159.0,11991.0,83,361.0,Central,Trump,West Virginia,Hancock County,4126.0,1237.0,38501.0
3006,0500000US54031,14299.0,13668.0,12835.0,414.0,35.0,59.0,0.0,325.0,631.0,Hardy County, West Virginia,West Virginia,Hardy County,6022.0,1477.0,3523.0,5149.0,582,24.0,Rural,Trump,West Virginia,Hardy County,2268.0,721.0,37002.0
3007,0500000US54033,65921.0,62513.0,60334.0,1118.0,157.0,489.0,28.0,387.0,3408.0,Harrison County, West Virginia,West Virginia,Harrison County,27868.0,9660.0,15755.0,25948.0,416,165.0,Central,Trump,West Virginia,Harrison County,11819.0,3653.0,40441.0
3008,0500000US54035,27791.0,26883.0,26516.0,101.0,46.0,91.0,2.0,127.0,908.0,Jackson County, West Virginia,West Virginia,Jackson County,12108.0,3824.0,7360.0,11465.0,464,63.0,Rural,Trump,West Virginia,Jackson County,5826.0,1906.0,38600.0
3009,0500000US54037,57701.0,52964.0,46825.0,3459.0,141.0,837.0,13.0,1689.0,4737.0,Jefferson County, West Virginia,West Virginia,Jefferson County,24007.0,10215.0,11090.0,21776.0,210,269.0,Outlying,Trump,West Virginia,Jefferson County,5792.0,1916.0,63156.0
3010,0500000US54039,180745.0,171180.0,153637.0,13592.0,402.0,2149.0,51.0,1349.0,9565.0,Kanawha County, West Virginia,West Virginia,Kanawha County,74996.0,32190.0,41037.0,74451.0,902,209.0,Central,Trump,West Virginia,Kanawha County,28101.0,8573.0,43110.0
3011,0500000US54041,17033.0,16366.0,16162.0,69.0,23.0,58.0,8.0,46.0,667.0,Lewis County, West Virginia,West Virginia,Lewis County,6885.0,1719.0,4349.0,6243.0,385,43.0,Rural,Trump,West Virginia,Lewis County,3087.0,904.0,34734.0
3012,0500000US54043,20463.0,19935.0,19793.0,49.0,22.0,26.0,0.0,45.0,528.0,Lincoln County, West Virginia,West Virginia,Lincoln County,6988.0,2204.0,4336.0,6747.0,437,49.0,Outlying,Trump,West Virginia,Lincoln County,5210.0,1614.0,34119.0
3013,0500000US54045,32567.0,31639.0,30884.0,581.0,42.0,67.0,1.0,64.0,928.0,Logan County, West Virginia,West Virginia,Logan County,12315.0,3461.0,8186.0,11901.0,454,76.0,Central,Trump,West Virginia,Logan County,8072.0,2203.0,33202.0
3014,0500000US54049,56205.0,53083.0,50578.0,1867.0,139.0,256.0,43.0,200.0,3122.0,Marion County, West Virginia,West Virginia,Marion County,22910.0,8905.0,11981.0,21414.0,309,184.0,Central,Trump,West Virginia,Marion County,9237.0,2669.0,38856.0
3015,0500000US54051,30591.0,29344.0,28797.0,264.0,39.0,108.0,7.0,129.0,1247.0,Marshall County, West Virginia,West Virginia,Marshall County,13083.0,3395.0,6208.0,9849.0,305,105.0,Central,Trump,West Virginia,Marshall County,5538.0,1728.0,37206.0
3016,0500000US54053,25453.0,24761.0,24401.0,193.0,39.0,83.0,5.0,40.0,692.0,Mason County, West Virginia,West Virginia,Mason County,10115.0,3738.0,5706.0,9713.0,431,63.0,Central,Trump,West Virginia,Mason County,4894.0,1569.0,36279.0
3017,0500000US54047,19111.0,18460.0,16195.0,2163.0,22.0,20.0,4.0,56.0,651.0,McDowell County, West Virginia,West Virginia,McDowell County,6179.0,2086.0,3931.0,6136.0,533,37.0,Rural,Trump,West Virginia,McDowell County,7232.0,1957.0,24133.0
3018,0500000US54055,59664.0,57019.0,52554.0,3720.0,176.0,296.0,7.0,266.0,2645.0,Mercer County, West Virginia,West Virginia,Mercer County,22919.0,5416.0,15406.0,21216.0,419,146.0,Central,Trump,West Virginia,Mercer County,13189.0,3910.0,32366.0
3019,0500000US54057,26938.0,25724.0,24734.0,723.0,41.0,117.0,5.0,104.0,1214.0,Mineral County, West Virginia,West Virginia,Mineral County,11410.0,2836.0,7687.0,10784.0,328,84.0,Outlying,Trump,West Virginia,Mineral County,4591.0,1401.0,38629.0
3020,0500000US54059,23568.0,22907.0,22383.0,409.0,36.0,32.0,0.0,47.0,661.0,Mingo County, West Virginia,West Virginia,Mingo County,9469.0,2421.0,6163.0,8794.0,423,60.0,Rural,Trump,West Virginia,Mingo County,6297.0,1836.0,31915.0
3021,0500000US54061,105822.0,99340.0,90012.0,4160.0,185.0,3755.0,71.0,1157.0,6482.0,Monongalia County, West Virginia,West Virginia,Monongalia County,35733.0,13664.0,16672.0,31140.0,360,289.0,Central,Trump,West Virginia,Monongalia County,19844.0,2547.0,42247.0
3022,0500000US54063,12376.0,11976.0,11771.0,113.0,28.0,11.0,0.0,53.0,400.0,Monroe County, West Virginia,West Virginia,Monroe County,5670.0,1441.0,3571.0,5152.0,473,29.0,Rural,Trump,West Virginia,Monroe County,2396.0,722.0,34637.0
3023,0500000US54065,17063.0,16302.0,15985.0,112.0,40.0,83.0,0.0,82.0,761.0,Morgan County, West Virginia,West Virginia,Morgan County,7635.0,2361.0,4508.0,7037.0,229,77.0,Rural,Trump,West Virginia,Morgan County,2331.0,740.0,40636.0
3024,0500000US54067,24604.0,23828.0,23603.0,61.0,45.0,74.0,7.0,38.0,776.0,Nicholas County, West Virginia,West Virginia,Nicholas County,9385.0,2635.0,5823.0,8676.0,647,40.0,Rural,Trump,West Virginia,Nicholas County,4824.0,1485.0,35945.0
3025,0500000US54069,42425.0,40200.0,37769.0,1661.0,77.0,392.0,20.0,281.0,2225.0,Ohio County, West Virginia,West Virginia,Ohio County,17819.0,6623.0,10577.0,17541.0,106,407.0,Central,Trump,West Virginia,Ohio County,6962.0,2008.0,38997.0
3026,0500000US54071,6143.0,5965.0,5845.0,82.0,14.0,0.0,5.0,19.0,178.0,Pendleton County, West Virginia,West Virginia,Pendleton County,3212.0,1067.0,2087.0,3224.0,696,10.0,Rural,Trump,West Virginia,Pendleton County,1148.0,350.0,36733.0
3027,0500000US54073,7653.0,7403.0,7248.0,95.0,22.0,17.0,0.0,21.0,250.0,Pleasants County, West Virginia,West Virginia,Pleasants County,3130.0,942.0,1805.0,2807.0,130,59.0,Rural,Trump,West Virginia,Pleasants County,1044.0,307.0,40416.0
3028,0500000US54075,7869.0,7629.0,7497.0,57.0,26.0,9.0,4.0,36.0,240.0,Pocahontas County, West Virginia,West Virginia,Pocahontas County,3619.0,1298.0,2167.0,3553.0,940,9.0,Rural,Trump,West Virginia,Pocahontas County,1661.0,461.0,31289.0
3029,0500000US54077,34216.0,33082.0,30832.0,2042.0,76.0,57.0,5.0,70.0,1134.0,Preston County, West Virginia,West Virginia,Preston County,12611.0,2916.0,7841.0,11089.0,649,52.0,Outlying,Trump,West Virginia,Preston County,4895.0,1492.0,42529.0
3030,0500000US54079,57440.0,55095.0,53364.0,656.0,96.0,577.0,7.0,395.0,2345.0,Putnam County, West Virginia,West Virginia,Putnam County,24443.0,7198.0,15926.0,23501.0,346,164.0,Central,Trump,West Virginia,Putnam County,5749.0,1805.0,52942.0
3031,0500000US54081,74591.0,71264.0,64025.0,5847.0,136.0,831.0,16.0,409.0,3327.0,Raleigh County, West Virginia,West Virginia,Raleigh County,29311.0,7651.0,20375.0,28499.0,605,128.0,Central,Trump,West Virginia,Raleigh County,13495.0,4102.0,37915.0
3032,0500000US54083,27932.0,26883.0,26144.0,433.0,61.0,104.0,1.0,140.0,1049.0,Randolph County, West Virginia,West Virginia,Randolph County,10816.0,3325.0,6150.0,9727.0,1040,28.0,Central,Trump,West Virginia,Randolph County,5049.0,1584.0,35176.0
3033,0500000US54085,8444.0,8231.0,8155.0,17.0,9.0,23.0,7.0,20.0,213.0,Ritchie County, West Virginia,West Virginia,Ritchie County,4040.0,762.0,2889.0,3749.0,452,22.0,Rural,Trump,West Virginia,Ritchie County,2039.0,581.0,35170.0
3034,0500000US54087,14028.0,13454.0,13305.0,39.0,28.0,38.0,1.0,43.0,574.0,Roane County, West Virginia,West Virginia,Roane County,5234.0,1928.0,2973.0,5027.0,484,30.0,Rural,Trump,West Virginia,Roane County,3420.0,1050.0,31362.0
3035,0500000US54089,11959.0,11438.0,10930.0,402.0,35.0,33.0,0.0,38.0,521.0,Summers County, West Virginia,West Virginia,Summers County,4847.0,1612.0,2968.0,4712.0,360,37.0,Rural,Trump,West Virginia,Summers County,2901.0,843.0,29261.0
3036,0500000US54091,16705.0,15922.0,15710.0,114.0,19.0,41.0,0.0,38.0,783.0,Taylor County, West Virginia,West Virginia,Taylor County,6498.0,1933.0,3827.0,5887.0,173,98.0,Outlying,Trump,West Virginia,Taylor County,3314.0,976.0,36846.0
3037,0500000US54093,6762.0,6512.0,6457.0,21.0,4.0,6.0,1.0,23.0,250.0,Tucker County, West Virginia,West Virginia,Tucker County,3464.0,876.0,2160.0,3118.0,419,17.0,Rural,Trump,West Virginia,Tucker County,1333.0,337.0,33915.0
3038,0500000US54095,8313.0,8023.0,7981.0,4.0,17.0,3.0,0.0,18.0,290.0,Tyler County, West Virginia,West Virginia,Tyler County,3621.0,880.0,2291.0,3245.0,256,35.0,Rural,Trump,West Virginia,Tyler County,1468.0,475.0,36122.0
3039,0500000US54097,23816.0,22915.0,22474.0,223.0,37.0,88.0,6.0,87.0,901.0,Upshur County, West Virginia,West Virginia,Upshur County,9180.0,2143.0,5878.0,8195.0,355,70.0,Rural,Trump,West Virginia,Upshur County,5026.0,1483.0,35893.0
3040,0500000US54099,38982.0,37777.0,37339.0,168.0,56.0,83.0,10.0,121.0,1205.0,Wayne County, West Virginia,West Virginia,Wayne County,15080.0,4915.0,8673.0,13923.0,506,81.0,Central,Trump,West Virginia,Wayne County,8497.0,2583.0,36360.0
3041,0500000US54101,8378.0,8158.0,8105.0,13.0,14.0,4.0,2.0,20.0,220.0,Webster County, West Virginia,West Virginia,Webster County,2955.0,939.0,1708.0,2744.0,553,16.0,Rural,Trump,West Virginia,Webster County,2396.0,775.0,29083.0
3042,0500000US54103,14442.0,13903.0,13752.0,34.0,18.0,50.0,0.0,49.0,539.0,Wetzel County, West Virginia,West Virginia,Wetzel County,6191.0,2194.0,3449.0,5808.0,358,44.0,Rural,Trump,West Virginia,Wetzel County,3001.0,940.0,36390.0
3043,0500000US54105,5194.0,5036.0,5013.0,6.0,4.0,0.0,4.0,9.0,158.0,Wirt County, West Virginia,West Virginia,Wirt County,2410.0,673.0,1422.0,2163.0,233,25.0,Outlying,Trump,West Virginia,Wirt County,1260.0,399.0,36037.0
3044,0500000US54107,84296.0,80375.0,78170.0,1040.0,174.0,564.0,23.0,404.0,3921.0,Wood County, West Virginia,West Virginia,Wood County,35256.0,11067.0,21980.0,33600.0,366,236.0,Central,Trump,West Virginia,Wood County,13305.0,4685.0,39456.0
3045,0500000US54109,21382.0,20780.0,20592.0,107.0,32.0,18.0,1.0,30.0,602.0,Wyoming County, West Virginia,West Virginia,Wyoming County,7809.0,1575.0,5751.0,7496.0,499,44.0,Rural,Trump,West Virginia,Wyoming County,4711.0,1485.0,35872.0
3046,0500000US55001,20654.0,19850.0,18734.0,603.0,198.0,85.0,10.0,220.0,804.0,Adams County, Wisconsin,Wisconsin,Adams County,10107.0,5537.0,4643.0,10263.0,646,31.0,Rural,Trump,Wisconsin,Adams County,2875.0,953.0,42347.0
